,PeriodStart,PeriodEnd,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,GHI(W/m2) medido,UVE (W/m2) medido
8359,2013-12-15T07:00:00Z,2013-12-15T08:00:00Z,PT60M,16.8,-132,76.7,16.7,0,0,0,0,33.4,99.6,0.0,805.7,85,2.8,113,0.14,24.73733891488139,0.0035014266
8360,2013-12-15T08:00:00Z,2013-12-15T09:00:00Z,PT60M,16.8,-123,64.6,16.7,0,0,0,0,33.5,99.5,0.0,805.7,83,2.8,102,0.14,47.36723302963146,0.011245878
8361,2013-12-15T09:00:00Z,2013-12-15T10:00:00Z,PT60M,16.7,-116,38.8,16.5,7,0,0,7,32.5,98.9,0.0,806.3,83,2.5,90,0.14,41.30140359517363,0.012066327
8362,2013-12-15T10:00:00Z,2013-12-15T11:00:00Z,PT60M,16.6,-110,74.5,16.2,40,0,0,40,30.5,97.7,0.0,807.4,86,2.0,78,0.14,90.87457933185587,0.03360105
8363,2013-12-15T11:00:00Z,2013-12-15T12:00:00Z,PT60M,16.5,-105,67.8,16.0,122,0,0,122,28.5,96.6,0.0,808.5,91,1.6,65,0.14,393.0805220389066,0.131358465
8364,2013-12-15T12:00:00Z,2013-12-15T13:00:00Z,PT60M,16.7,-101,74.6,15.8,151,0,0,151,27.6,94.4,0.0,809.1,92,1.3,51,0.14,435.5392760403839,0.14877387
8365,2013-12-15T13:00:00Z,2013-12-15T14:00:00Z,PT60M,17.3,-97,82.8,15.9,141,0,0,141,27.7,91.3,0.0,809.1,84,1.3,38,0.14,640.11122055323,0.2177721
8366,2013-12-15T14:00:00Z,2013-12-15T15:00:00Z,PT60M,17.8,-92,60.1,15.9,383,0,0,383,27.8,88.4,0.0,809.1,76,1.3,24,0.14,1067.516211113847,0.3074085
8367,2013-12-15T15:00:00Z,2013-12-15T16:00:00Z,PT60M,18.3,-80,59.6,16.1,421,0,0,421,28.0,87.1,0.0,808.8,79,1.4,11,0.14,942.2925387835508,0.2440872
8368,2013-12-15T16:00:00Z,2013-12-15T17:00:00Z,PT60M,18.7,35,28.9,16.5,552,199,196,748,28.3,87.4,0.0,808.3,88,1.8,5,0.14,739.226791430682,0.15970185
8369,2013-12-15T17:00:00Z,2013-12-15T18:00:00Z,PT60M,19.0,88,0.6,17.0,160,879,837,997,28.6,87.8,0.0,807.7,95,2.2,17,0.14,409.9400804399573,0.06780737249999998
8370,2013-12-15T18:00:00Z,2013-12-15T19:00:00Z,PT60M,19.1,94,1.1,17.2,155,843,726,881,29.1,89.1,0.0,807.3,99,2.5,31,0.14,68.60174012968888,0.0118797525
8371,2013-12-15T19:00:00Z,2013-12-15T20:00:00Z,PT60M,18.8,99,8.6,17.4,239,578,419,659,29.9,91.5,0.0,807.0,103,2.6,44,0.14,31.26487728802431,0.003534728400000001
8372,2013-12-15T20:00:00Z,2013-12-15T21:00:00Z,PT60M,18.5,103,33.3,17.5,238,190,116,354,30.7,93.9,0.0,806.7,106,2.7,57,0.14,-2.372157924977428,4.520249999999999e-05
8373,2013-12-15T21:00:00Z,2013-12-15T22:00:00Z,PT60M,18.5,107,69.3,17.5,86,0,0,86,31.3,93.8,0.0,806.8,107,2.7,71,0.14,-2.230567183780678,0.0
8374,2013-12-15T22:00:00Z,2013-12-15T23:00:00Z,PT60M,18.9,113,72.5,17.4,16,0,0,16,31.6,91.2,0.0,807.4,106,2.7,83,0.14,-2.540425182631536,0.0
8375,2013-12-15T23:00:00Z,2013-12-16T00:00:00Z,PT60M,19.3,119,68.5,17.4,0,0,0,0,31.9,88.7,0.0,807.9,105,2.6,96,0.14,-1.933021423294754,0.0
8376,2013-12-16T00:00:00Z,2013-12-16T01:00:00Z,PT60M,19.0,127,78.9,17.2,0,0,0,0,32.1,89.3,0.0,808.4,104,2.7,107,0.14,-1.996634654846917,0.0
8377,2013-12-16T01:00:00Z,2013-12-16T02:00:00Z,PT60M,18.1,137,78.1,17.0,0,0,0,0,32.2,93.2,0.0,808.9,103,2.8,117,0.14,-3.634162357383241,0.0
8378,2013-12-16T02:00:00Z,2013-12-16T03:00:00Z,PT60M,17.3,150,77.6,16.8,0,0,0,0,32.3,97.2,0.0,809.5,102,2.9,125,0.14,-0.677173110071411,0.0
8379,2013-12-16T03:00:00Z,2013-12-16T04:00:00Z,PT60M,16.8,166,77.1,16.6,0,0,0,0,32.2,99.3,0.0,809.5,102,2.9,130,0.14,-2.370105885249938,0.0
8380,2013-12-16T04:00:00Z,2013-12-16T05:00:00Z,PT60M,16.6,-176,70.0,16.5,0,0,0,0,32.0,99.2,0.0,809.0,103,2.7,132,0.14,-0.4350324222276942,0.0
8381,2013-12-16T05:00:00Z,2013-12-16T06:00:00Z,PT60M,16.5,-158,65.1,16.3,0,0,0,0,31.7,99.1,0.0,808.6,104,2.6,129,0.14,-1.703192973815973,0.0
8382,2013-12-16T06:00:00Z,2013-12-16T07:00:00Z,PT60M,16.3,-144,57.9,16.2,0,0,0,0,31.5,99.1,0.0,808.3,105,2.4,122,0.14,5.091110563900517,0.0004573548000000001
8383,2013-12-16T07:00:00Z,2013-12-16T08:00:00Z,PT60M,16.2,-132,22.3,16.1,0,0,0,0,31.2,99.2,0.0,808.2,108,2.3,113,0.14,156.1971599770171,0.0104417145
8384,2013-12-16T08:00:00Z,2013-12-16T09:00:00Z,PT60M,16.1,-123,9.9,16.0,0,0,0,0,31.0,99.2,0.0,808.2,110,2.2,102,0.14,287.2670934909301,0.03473694000000001
8385,2013-12-16T09:00:00Z,2013-12-16T10:00:00Z,PT60M,16.4,-116,15.8,16.0,13,0,0,13,30.6,97.5,0.0,808.5,110,2.1,90,0.14,446.7003201181973,0.09568629
8386,2013-12-16T10:00:00Z,2013-12-16T11:00:00Z,PT60M,17.0,-110,26.7,16.1,103,50,12,115,30.1,94.2,0.0,809.1,107,2.0,78,0.14,841.7261758187641,0.20032488
8387,2013-12-16T11:00:00Z,2013-12-16T12:00:00Z,PT60M,17.7,-105,46.1,16.2,202,3,1,202,29.6,91.0,0.0,809.7,103,1.9,65,0.14,943.5381268981367,0.2630123999999999
8388,2013-12-16T12:00:00Z,2013-12-16T13:00:00Z,PT60M,18.0,-101,27.1,16.3,264,282,192,456,29.3,90.1,0.0,809.9,99,1.9,51,0.14,872.2071739308873,0.2515716
8389,2013-12-16T13:00:00Z,2013-12-16T14:00:00Z,PT60M,17.9,-97,3.8,16.5,200,729,569,769,29.2,91.4,0.0,809.9,95,2.0,38,0.14,712.5584831322335,0.224753445
8390,2013-12-16T14:00:00Z,2013-12-16T15:00:00Z,PT60M,17.9,-92,22.8,16.7,475,283,253,728,29.1,92.7,0.0,809.8,92,2.1,24,0.14,602.7497332348354,0.1907230500000001
8391,2013-12-16T15:00:00Z,2013-12-16T16:00:00Z,PT60M,18.1,-81,49.8,16.8,512,6,6,518,29.0,91.9,0.0,809.4,92,2.0,11,0.14,521.930148567676,0.143693865
8392,2013-12-16T16:00:00Z,2013-12-16T17:00:00Z,PT60M,18.6,35,43.5,16.8,552,42,42,594,29.0,88.9,0.0,808.7,96,1.9,5,0.14,164.7726339981942,0.05559246
8393,2013-12-16T17:00:00Z,2013-12-16T18:00:00Z,PT60M,19.2,88,47.2,16.8,526,2,2,529,28.9,86.0,0.0,808.0,101,1.7,17,0.14,162.5933678076007,0.034506045
8394,2013-12-16T18:00:00Z,2013-12-16T19:00:00Z,PT60M,19.4,94,57.5,16.7,380,0,0,380,29.1,84.3,0.0,807.4,105,1.8,30,0.14,85.46745464992203,0.013549788
8395,2013-12-16T19:00:00Z,2013-12-16T20:00:00Z,PT60M,19.3,99,44.4,16.5,373,29,20,393,29.6,83.9,0.0,806.9,108,2.1,44,0.14,26.39128293523762,0.002699496450000002
8396,2013-12-16T20:00:00Z,2013-12-16T21:00:00Z,PT60M,19.2,103,71.6,16.3,143,2,1,144,30.0,83.5,0.0,806.5,110,2.3,57,0.14,-2.727160797833046,2.646e-07
8397,2013-12-16T21:00:00Z,2013-12-16T22:00:00Z,PT60M,19.0,107,80.1,16.3,57,0,0,57,30.3,84.3,0.0,806.5,109,2.4,70,0.14,-5.505622588853316,0.0
8398,2013-12-16T22:00:00Z,2013-12-16T23:00:00Z,PT60M,18.8,113,74.5,16.4,18,0,0,18,30.4,86.2,0.0,806.9,102,2.1,83,0.14,1.042436181564475,0.0
8399,2013-12-16T23:00:00Z,2013-12-17T00:00:00Z,PT60M,18.5,119,64.6,16.6,0,0,0,0,30.5,88.2,0.0,807.4,94,1.9,96,0.14,2.768201592382828,-5.292000000000001e-07
8400,2013-12-17T00:00:00Z,2013-12-17T01:00:00Z,PT60M,18.1,127,64.9,16.5,0,0,0,0,30.5,90.7,0.0,807.7,88,1.7,107,0.14,3.905031601411804,-2.116800000000001e-06
8401,2013-12-17T01:00:00Z,2013-12-17T02:00:00Z,PT60M,17.4,137,52.7,16.4,0,0,0,0,30.4,93.6,0.0,808.1,86,1.6,117,0.14,4.001477468603793,-5.380200000000002e-06
8402,2013-12-17T02:00:00Z,2013-12-17T03:00:00Z,PT60M,16.8,150,44.0,16.2,0,0,0,0,30.3,96.6,0.0,808.4,82,1.4,125,0.14,5.522038906673234,-8.467200000000001e-06
8403,2013-12-17T03:00:00Z,2013-12-17T04:00:00Z,PT60M,16.4,166,39.7,16.1,0,0,0,0,30.2,98.3,0.0,808.3,77,1.3,130,0.14,-1.684724616268571,-2.05506e-05
8404,2013-12-17T04:00:00Z,2013-12-17T05:00:00Z,PT60M,16.3,-176,54.2,16.1,0,0,0,0,30.2,98.6,0.0,807.8,72,1.4,132,0.14,1.323565624230485,-3.42216e-05
8405,2013-12-17T05:00:00Z,2013-12-17T06:00:00Z,PT60M,16.2,-159,66.0,16.1,0,0,0,0,30.1,98.8,0.0,807.3,67,1.4,129,0.14,4.075350898793402,-3.977820000000001e-05
8406,2013-12-17T06:00:00Z,2013-12-17T07:00:00Z,PT60M,16.2,-144,53.4,16.0,0,0,0,0,29.9,98.9,0.0,806.9,60,1.4,122,0.14,0.6812771895263896,0.0004268502000000001
8407,2013-12-17T07:00:00Z,2013-12-17T08:00:00Z,PT60M,16.1,-132,11.3,15.9,0,0,0,0,29.5,98.8,0.0,806.6,50,1.3,113,0.14,65.89715176885824,0.008566047
8408,2013-12-17T08:00:00Z,2013-12-17T09:00:00Z,PT60M,16.1,-123,0.0,15.8,0,0,0,0,29.2,98.6,0.0,806.2,40,1.3,102,0.14,155.4974144299433,0.03394503000000001
8409,2013-12-17T09:00:00Z,2013-12-17T10:00:00Z,PT60M,16.5,-116,5.0,15.7,11,19,2,13,28.9,95.0,0.0,806.3,34,1.2,90,0.14,541.3629647869983,0.1045485
8410,2013-12-17T10:00:00Z,2013-12-17T11:00:00Z,PT60M,17.5,-110,42.4,15.5,93,1,0,93,28.8,88.2,0.0,806.8,33,1.1,78,0.14,852.755889354018,0.19713645
8411,2013-12-17T11:00:00Z,2013-12-17T12:00:00Z,PT60M,18.4,-105,32.7,15.3,242,45,21,263,28.7,81.9,0.0,807.3,32,1.0,65,0.14,638.588607075433,0.2003897699999999
8412,2013-12-17T12:00:00Z,2013-12-17T13:00:00Z,PT60M,19.4,-101,14.2,15.1,208,495,329,537,28.7,76.2,0.0,807.5,43,1.2,51,0.14,798.4137732906511,0.2487243149999999
8413,2013-12-17T13:00:00Z,2013-12-17T14:00:00Z,PT60M,20.3,-97,1.2,14.9,129,855,669,798,28.9,71.0,0.0,807.3,57,1.7,38,0.14,838.812279405729,0.2529226350000001
8414,2013-12-17T14:00:00Z,2013-12-17T15:00:00Z,PT60M,21.2,-92,17.3,14.7,410,422,377,787,29.2,66.4,0.0,807.1,63,2.3,24,0.14,471.1647377493226,0.1559555549999999
8415,2013-12-17T15:00:00Z,2013-12-17T16:00:00Z,PT60M,21.6,-81,31.5,14.9,591,124,120,711,29.4,65.8,0.0,806.8,68,2.6,11,0.14,882.7443979315442,0.2157979949999999
8416,2013-12-17T16:00:00Z,2013-12-17T17:00:00Z,PT60M,21.3,34,32.0,15.4,536,184,183,719,29.5,69.2,0.0,806.2,73,2.6,5,0.14,444.4369202987768,0.09843939
8417,2013-12-17T17:00:00Z,2013-12-17T18:00:00Z,PT60M,21.0,88,42.3,16.0,548,34,32,580,29.7,72.8,0.0,805.6,77,2.6,17,0.14,309.4414347861774,0.05448082499999999
8418,2013-12-17T18:00:00Z,2013-12-17T19:00:00Z,PT60M,20.6,94,27.5,16.3,460,221,191,651,30.0,76.4,0.0,805.1,81,2.7,30,0.14,78.97069687269143,0.0159760125
8419,2013-12-17T19:00:00Z,2013-12-17T20:00:00Z,PT60M,20.1,99,39.5,16.5,381,71,48,429,30.5,80.0,0.0,804.8,84,2.7,44,0.14,42.66395797422638,0.002540727
8420,2013-12-17T20:00:00Z,2013-12-17T21:00:00Z,PT60M,19.6,103,36.8,16.7,269,103,63,332,30.9,83.7,0.0,804.5,87,2.8,57,0.14,-1.286628909135681,8.829134999999998e-05
8421,2013-12-17T21:00:00Z,2013-12-17T22:00:00Z,PT60M,19.4,107,60.4,17.0,113,0,0,113,31.5,85.6,0.0,804.5,87,2.7,70,0.14,-4.621193466305508,0.0
8422,2013-12-17T22:00:00Z,2013-12-17T23:00:00Z,PT60M,19.7,113,66.9,17.2,21,0,0,21,32.4,85.7,0.0,804.6,85,2.5,83,0.14,-2.97340556513174,0.0
8423,2013-12-17T23:00:00Z,2013-12-18T00:00:00Z,PT60M,19.9,119,67.0,17.5,0,0,0,0,33.2,85.7,0.0,804.8,81,2.3,95,0.14,-3.014446359681524,0.0
8424,2013-12-18T00:00:00Z,2013-12-18T01:00:00Z,PT60M,19.7,127,86.0,17.6,0,0,0,0,33.8,87.8,0.0,805.0,80,2.4,107,0.14,-3.254535007797751,0.0
8425,2013-12-18T01:00:00Z,2013-12-18T02:00:00Z,PT60M,19.0,137,80.1,17.7,0,0,0,0,34.3,92.2,0.0,805.4,82,2.7,117,0.14,-2.940572929491915,0.0
8426,2013-12-18T02:00:00Z,2013-12-18T03:00:00Z,PT60M,18.2,150,80.4,17.7,0,0,0,0,34.7,96.8,0.0,805.8,82,3.1,125,0.14,-2.343429368792579,0.0
8427,2013-12-18T03:00:00Z,2013-12-18T04:00:00Z,PT60M,17.8,166,80.1,17.7,0,0,0,0,35.1,99.2,0.0,805.7,82,3.3,130,0.14,-0.7182139046211934,0.0
8428,2013-12-18T04:00:00Z,2013-12-18T05:00:00Z,PT60M,17.7,-176,86.7,17.6,0,0,0,0,35.5,99.3,0.0,805.0,81,3.5,132,0.14,0.1867356152015102,0.0
8429,2013-12-18T05:00:00Z,2013-12-18T06:00:00Z,PT60M,17.6,-159,90.9,17.5,0,0,0,0,35.9,99.4,0.0,804.3,80,3.6,129,0.14,-0.7243700238036611,0.0
8430,2013-12-18T06:00:00Z,2013-12-18T07:00:00Z,PT60M,17.4,-144,90.5,17.3,0,0,0,0,36.4,99.4,0.0,803.9,83,3.7,122,0.14,0.2975457604859228,0.0001380834
8431,2013-12-18T07:00:00Z,2013-12-18T08:00:00Z,PT60M,17.3,-132,89.2,17.2,0,0,0,0,37.0,99.4,0.0,803.7,88,3.5,113,0.14,7.299105310678814,0.001992053700000001
8432,2013-12-18T08:00:00Z,2013-12-18T09:00:00Z,PT60M,17.1,-123,83.0,17.0,0,0,0,0,37.5,99.4,0.0,803.6,94,3.5,102,0.14,35.16170073052614,0.008118337499999998
8433,2013-12-18T09:00:00Z,2013-12-18T10:00:00Z,PT60M,16.6,-116,69.3,16.5,6,0,0,6,36.7,98.9,0.0,804.3,101,3.2,90,0.14,123.3788886152836,0.0305676
8434,2013-12-18T10:00:00Z,2013-12-18T11:00:00Z,PT60M,15.8,-110,67.2,15.5,47,0,0,47,34.6,98.0,0.0,805.9,110,2.8,78,0.14,201.5882787490766,0.061906005
8435,2013-12-18T11:00:00Z,2013-12-18T12:00:00Z,PT60M,15.1,-105,76.5,14.6,88,0,0,88,32.4,97.1,0.0,807.5,122,2.5,65,0.14,536.5222030698513,0.17278758
8436,2013-12-18T12:00:00Z,2013-12-18T13:00:00Z,PT60M,15.1,-101,76.5,14.5,143,0,0,143,31.1,95.8,0.0,808.4,129,2.3,52,0.14,1118.232372978741,0.3216811499999999
8437,2013-12-18T13:00:00Z,2013-12-18T14:00:00Z,PT60M,16.0,-97,70.9,15.0,236,0,0,236,30.7,94.0,0.0,808.4,127,2.2,38,0.14,1085.584420914389,0.3293167500000001
8438,2013-12-18T14:00:00Z,2013-12-18T15:00:00Z,PT60M,16.8,-92,35.7,15.6,466,161,152,618,30.4,92.3,0.0,808.4,126,2.1,25,0.14,1059.960600837232,0.30667455
8439,2013-12-18T15:00:00Z,2013-12-18T16:00:00Z,PT60M,17.5,-82,6.9,15.8,266,716,702,968,29.7,90.3,0.0,808.2,125,2.2,11,0.14,985.7793646885003,0.2543530500000001
8440,2013-12-18T16:00:00Z,2013-12-18T17:00:00Z,PT60M,17.9,34,1.4,15.8,156,894,889,1046,28.7,87.8,0.0,807.8,124,2.3,5,0.14,710.2601986374456,0.15900822
8441,2013-12-18T17:00:00Z,2013-12-18T18:00:00Z,PT60M,18.3,88,7.8,15.8,279,684,656,936,27.7,85.5,0.0,807.3,123,2.5,17,0.14,464.8362472297466,0.08234981999999998
8442,2013-12-18T18:00:00Z,2013-12-18T19:00:00Z,PT60M,18.4,94,15.0,15.8,370,459,396,766,27.0,84.6,0.0,806.8,121,2.7,30,0.14,76.78117048346054,0.0189547785
8443,2013-12-18T19:00:00Z,2013-12-18T20:00:00Z,PT60M,18.3,99,15.5,15.8,316,419,303,619,26.8,85.1,0.0,806.4,118,2.8,44,0.14,22.74480833948946,0.003483465300000002
8444,2013-12-18T20:00:00Z,2013-12-18T21:00:00Z,PT60M,18.2,103,17.4,15.8,250,328,179,430,26.5,85.6,0.0,806.0,115,2.9,57,0.14,-2.279816137240416,8.168264999999999e-05
8445,2013-12-18T21:00:00Z,2013-12-18T22:00:00Z,PT60M,18.2,107,24.5,15.8,168,142,56,223,26.7,85.8,0.0,806.0,111,2.8,70,0.14,-1.842731675285233,0.0
8446,2013-12-18T22:00:00Z,2013-12-18T23:00:00Z,PT60M,18.3,113,41.9,15.8,52,2,0,52,27.3,85.7,0.0,806.4,107,2.4,83,0.14,-2.548633341541493,-8.820000000000001e-08
8447,2013-12-18T23:00:00Z,2013-12-19T00:00:00Z,PT60M,18.3,119,56.2,15.9,1,0,0,1,28.0,85.7,0.0,806.8,101,2.1,95,0.14,-3.783961257489945,0.0
8448,2013-12-19T00:00:00Z,2013-12-19T01:00:00Z,PT60M,17.9,127,63.2,15.8,0,0,0,0,28.3,87.5,0.0,807.2,97,1.9,107,0.14,-2.589674136091274,0.0
8449,2013-12-19T01:00:00Z,2013-12-19T02:00:00Z,PT60M,17.2,137,52.7,15.8,0,0,0,0,28.3,91.4,0.0,807.6,99,1.9,117,0.14,-2.15258967413609,0.0
8450,2013-12-19T02:00:00Z,2013-12-19T03:00:00Z,PT60M,16.5,150,46.1,15.8,0,0,0,0,28.4,95.4,0.0,808.0,101,1.9,125,0.14,-1.655996060083723,0.0
8451,2013-12-19T03:00:00Z,2013-12-19T04:00:00Z,PT60M,16.0,166,46.8,15.7,0,0,0,0,28.2,97.8,0.0,808.1,103,1.9,130,0.14,-1.918657145202331,0.0
8452,2013-12-19T04:00:00Z,2013-12-19T05:00:00Z,PT60M,15.8,-176,46.3,15.5,0,0,0,0,27.9,98.4,0.0,807.8,104,1.7,132,0.14,-1.838627595830254,0.0
8453,2013-12-19T05:00:00Z,2013-12-19T06:00:00Z,PT60M,15.6,-159,46.0,15.4,0,0,0,0,27.6,99.0,0.0,807.4,105,1.6,129,0.13,-2.017155052121808,0.0
8454,2013-12-19T06:00:00Z,2013-12-19T07:00:00Z,PT60M,15.4,-144,43.5,15.3,0,0,0,0,27.3,99.3,0.0,807.2,106,1.5,122,0.13,9.295739965525732,0.0007606494000000002
8455,2013-12-19T07:00:00Z,2013-12-19T08:00:00Z,PT60M,15.2,-132,15.9,15.1,0,0,0,0,26.9,99.3,0.0,807.0,107,1.3,113,0.13,148.5020109989329,0.0119796075
8456,2013-12-19T08:00:00Z,2013-12-19T09:00:00Z,PT60M,15.0,-123,6.1,14.9,0,0,0,0,26.5,99.3,0.0,806.8,109,1.2,102,0.13,381.8538126898136,0.04844920500000001
8457,2013-12-19T09:00:00Z,2013-12-19T10:00:00Z,PT60M,15.3,-116,1.3,14.9,10,48,6,16,25.6,97.5,0.0,807.0,112,0.7,90,0.13,618.6961339571535,0.11442375
8458,2013-12-19T10:00:00Z,2013-12-19T11:00:00Z,PT60M,15.9,-110,4.2,14.9,53,451,108,160,24.2,94.0,0.0,807.5,230,0.1,78,0.13,845.579906426988,0.19737585
8459,2013-12-19T11:00:00Z,2013-12-19T12:00:00Z,PT60M,16.6,-106,7.3,15.0,128,559,233,362,22.8,90.5,0.0,808.0,277,0.9,65,0.13,1011.756135598785,0.2737318500000001
8460,2013-12-19T12:00:00Z,2013-12-19T13:00:00Z,PT60M,17.6,-101,9.2,14.8,191,602,377,567,22.1,83.6,0.0,808.1,293,0.8,52,0.13,1148.629237462037,0.32974515
8461,2013-12-19T13:00:00Z,2013-12-19T14:00:00Z,PT60M,19.0,-97,4.6,14.3,172,784,612,784,22.2,74.1,0.0,807.8,27,0.6,38,0.13,1161.025609455799,0.3430066500000001
8462,2013-12-19T14:00:00Z,2013-12-19T15:00:00Z,PT60M,20.4,-92,12.1,13.8,325,586,526,851,22.3,65.8,0.0,807.6,59,1.5,25,0.13,971.7700894689319,0.2792900249999999
8463,2013-12-19T15:00:00Z,2013-12-19T16:00:00Z,PT60M,21.3,-82,13.5,13.7,367,556,547,914,22.7,62.0,0.0,807.2,69,2.2,11,0.13,383.2656160223261,0.11800089
8464,2013-12-19T16:00:00Z,2013-12-19T17:00:00Z,PT60M,21.6,34,8.0,14.0,274,718,714,988,23.4,62.0,0.0,806.8,78,2.4,5,0.13,782.7854387260934,0.16443063
8465,2013-12-19T17:00:00Z,2013-12-19T18:00:00Z,PT60M,21.8,89,11.9,14.3,322,604,583,905,24.2,62.2,0.0,806.3,85,2.6,16,0.13,551.7606500861856,0.087941385
8466,2013-12-19T18:00:00Z,2013-12-19T19:00:00Z,PT60M,21.7,94,35.6,14.6,486,118,99,585,25.0,64.0,0.0,805.9,90,2.9,30,0.13,179.6848066978576,0.015952671
8467,2013-12-19T19:00:00Z,2013-12-19T20:00:00Z,PT60M,21.2,99,5.2,14.9,176,731,519,694,26.0,67.6,0.0,805.6,94,3.1,44,0.13,34.97496511532463,0.002768843700000001
8468,2013-12-19T20:00:00Z,2013-12-19T21:00:00Z,PT60M,20.6,103,6.0,15.3,108,695,392,500,27.0,71.4,0.0,805.2,97,3.3,57,0.13,-1.497989001067061,6.071624999999998e-05
8469,2013-12-19T21:00:00Z,2013-12-19T22:00:00Z,PT60M,20.1,107,48.1,15.4,144,19,10,153,28.1,74.4,0.0,805.2,99,3.2,70,0.13,1.255848313223344,0.0
8470,2013-12-19T22:00:00Z,2013-12-19T23:00:00Z,PT60M,19.6,113,40.5,15.4,51,0,0,51,29.3,76.6,0.0,805.5,98,2.9,83,0.13,0.4535007797750963,0.0
8471,2013-12-19T23:00:00Z,2013-12-20T00:00:00Z,PT60M,19.2,119,52.3,15.4,1,0,0,1,30.5,78.9,0.0,805.8,98,2.5,95,0.13,-0.642288434704096,0.0
8472,2013-12-20T00:00:00Z,2013-12-20T01:00:00Z,PT60M,18.6,127,73.1,15.5,0,0,0,0,31.3,82.3,0.0,806.2,98,2.3,107,0.13,-2.175162111138472,0.0
8473,2013-12-20T01:00:00Z,2013-12-20T02:00:00Z,PT60M,18.0,137,71.8,15.8,0,0,0,0,31.5,87.0,0.0,806.5,99,2.4,117,0.13,0.4370844619551831,3.087e-06
8474,2013-12-20T02:00:00Z,2013-12-20T03:00:00Z,PT60M,17.4,149,69.4,16.1,0,0,0,0,31.7,91.9,0.0,806.9,100,2.5,125,0.13,5.263481901009602,-2.646000000000002e-07
8475,2013-12-20T03:00:00Z,2013-12-20T04:00:00Z,PT60M,17.0,165,64.2,16.2,0,0,0,0,31.7,95.0,0.0,807.0,102,2.7,130,0.13,31.90306164327341,-5.556600000000002e-06
8476,2013-12-20T04:00:00Z,2013-12-20T05:00:00Z,PT60M,16.7,-176,79.0,16.0,0,0,0,0,31.6,95.8,0.0,806.9,105,2.9,132,0.13,24.83378478207339,-5.644800000000002e-06
8477,2013-12-20T05:00:00Z,2013-12-20T06:00:00Z,PT60M,16.4,-159,91.9,15.9,0,0,0,0,31.5,96.7,0.0,806.7,107,3.1,129,0.14,15.88278749076582,-1.74636e-05
8478,2013-12-20T06:00:00Z,2013-12-20T07:00:00Z,PT60M,16.1,-144,81.2,15.7,0,0,0,0,31.3,97.2,0.0,806.7,110,3.1,122,0.14,4.986456537798571,0.0006353801999999999
8479,2013-12-20T07:00:00Z,2013-12-20T08:00:00Z,PT60M,15.9,-132,61.6,15.5,0,0,0,0,30.8,97.3,0.0,806.8,114,2.9,113,0.14,44.36920298776985,0.0059120775
8480,2013-12-20T08:00:00Z,2013-12-20T09:00:00Z,PT60M,15.7,-123,62.5,15.3,0,0,0,0,30.3,97.5,0.0,807.0,118,2.8,102,0.14,114.4689321185258,0.02113536600000001
8481,2013-12-20T09:00:00Z,2013-12-20T10:00:00Z,PT60M,15.3,-116,33.4,15.0,11,0,0,11,29.4,97.7,0.0,807.4,122,2.5,90,0.14,374.4008043995732,0.07774766999999999
8482,2013-12-20T10:00:00Z,2013-12-20T11:00:00Z,PT60M,14.9,-110,38.7,14.6,95,0,0,95,27.9,97.8,0.0,808.2,125,2.2,78,0.14,449.4110645982105,0.11407977
8483,2013-12-20T11:00:00Z,2013-12-20T12:00:00Z,PT60M,14.6,-106,37.8,14.2,237,0,0,237,26.5,97.8,0.0,809.0,129,1.8,65,0.14,923.6169252236721,0.2585047499999999
8484,2013-12-20T12:00:00Z,2013-12-20T13:00:00Z,PT60M,15.1,-101,46.0,14.0,327,0,0,327,25.4,93.4,0.0,809.4,130,1.5,52,0.14,1032.184191085939,0.3107884500000001
8485,2013-12-20T13:00:00Z,2013-12-20T14:00:00Z,PT60M,16.5,-97,46.1,14.0,396,58,50,447,24.8,85.1,0.0,809.4,125,1.4,38,0.14,1074.310514651564,0.32582025
8486,2013-12-20T14:00:00Z,2013-12-20T15:00:00Z,PT60M,17.9,-92,12.4,13.9,331,564,513,845,24.2,77.5,0.0,809.4,119,1.2,25,0.14,1082.916769268653,0.31068765
8487,2013-12-20T15:00:00Z,2013-12-20T16:00:00Z,PT60M,19.0,-83,10.3,13.7,319,637,625,944,23.7,71.5,0.0,809.1,115,1.2,11,0.14,954.63350570467,0.238266
8488,2013-12-20T16:00:00Z,2013-12-20T17:00:00Z,PT60M,19.8,34,1.7,13.4,155,905,900,1055,23.3,66.7,0.0,808.4,114,1.5,5,0.14,586.390872527292,0.142810605
8489,2013-12-20T17:00:00Z,2013-12-20T18:00:00Z,PT60M,20.6,89,3.8,13.1,193,830,796,989,22.9,62.4,0.0,807.6,114,1.7,16,0.14,96.59771813182304,0.032408775
8490,2013-12-20T18:00:00Z,2013-12-20T19:00:00Z,PT60M,20.8,94,11.3,13.0,299,597,514,813,22.8,61.1,0.0,807.0,111,2.0,30,0.14,143.581219732414,0.0220143735
8491,2013-12-20T19:00:00Z,2013-12-20T20:00:00Z,PT60M,20.3,99,7.4,13.0,115,795,586,701,23.1,62.8,0.0,806.6,108,2.3,44,0.14,65.01272264631042,0.006147889650000001
