PeriodStart;PeriodEnd;Period;AirTemp;Azimuth;CloudOpacity;DewpointTemp;Dhi;Dni;Ebh;Ghi;PrecipitableWater;RelativeHumidity;SnowWater;SurfacePressure;WindDirection10m;WindSpeed10m;Zenith;AlbedoDaily
2013-05-27T22:00:00Z;2013-05-27T23:00:00Z;PT60M;12.4;72;31.4;4.2;0;0;0;0;6.4;57.3;0;802;321;1.5;101;0.14
2013-05-27T23:00:00Z;2013-05-28T00:00:00Z;PT60M;10.4;77;46.5;1.3;0;0;0;0;6.3;53.3;0;802.3;304;2.6;114;0.14
2013-05-28T00:00:00Z;2013-05-28T01:00:00Z;PT60M;8.9;82;44.9;-0.9;0;0;0;0;5.9;50.2;0;802.4;298;3.2;128;0.14
2013-05-28T01:00:00Z;2013-05-28T02:00:00Z;PT60M;8.1;87;41.2;-2.3;0;0;0;0;5.1;47.9;0;802.4;296;3.2;141;0.14
2013-05-28T02:00:00Z;2013-05-28T03:00:00Z;PT60M;7.4;93;32.5;-3.6;0;0;0;0;4.2;45.6;0;802.3;293;3.3;155;0.14
2013-05-28T03:00:00Z;2013-05-28T04:00:00Z;PT60M;6.8;110;27.5;-5.4;0;0;0;0;3.5;41.5;0;802;291;3.5;168;0.14
2013-05-28T04:00:00Z;2013-05-28T05:00:00Z;PT60M;6.4;-155;21;-7.6;0;0;0;0;2.9;36.2;0;801.4;290;4;174;0.14
2013-05-28T05:00:00Z;2013-05-28T06:00:00Z;PT60M;6;-100;14.4;-9.8;0;0;0;0;2.3;31.4;0;800.9;290;4.4;163;0.14
2013-05-28T06:00:00Z;2013-05-28T07:00:00Z;PT60M;5.8;-90;15.8;-11.4;0;0;0;0;2;27.7;0;800.4;289;4.7;149;0.14
2013-05-28T07:00:00Z;2013-05-28T08:00:00Z;PT60M;6;-84;11.6;-12.6;0;0;0;0;1.9;24.8;0;800;287;4.7;136;0.14
2013-05-28T08:00:00Z;2013-05-28T09:00:00Z;PT60M;6.2;-80;10.3;-13.7;0;0;0;0;1.8;22.4;0;799.7;286;4.8;122;0.14
2013-05-28T09:00:00Z;2013-05-28T10:00:00Z;PT60M;6.2;-75;12;-13.2;0;0;0;0;1.8;23.3;0;799.7;286;4.9;109;0.14
2013-05-28T10:00:00Z;2013-05-28T11:00:00Z;PT60M;6;-69;21.8;-11;2;0;0;2;1.8;28.2;0;800;286;4.9;96;0.14
2013-05-28T11:00:00Z;2013-05-28T12:00:00Z;PT60M;5.9;-63;35.6;-8.8;55;0;0;55;1.9;33.9;0;800.3;286;5;84;0.14
2013-05-28T12:00:00Z;2013-05-28T13:00:00Z;PT60M;7.8;-55;46.1;-5.6;153;0;0;153;2.1;38.3;0;800.6;287;4.8;72;0.14
2013-05-28T13:00:00Z;2013-05-28T14:00:00Z;PT60M;11.7;-45;58.2;-1.3;198;0;0;198;2.3;40.5;0;800.8;287;4.4;62;0.14
2013-05-28T14:00:00Z;2013-05-28T15:00:00Z;PT60M;15.6;-32;62.3;2.9;236;0;0;236;2.5;42.6;0;801.1;288;4.1;53;0.14
2013-05-28T15:00:00Z;2013-05-28T16:00:00Z;PT60M;18.4;-15;61.7;5.1;273;0;0;273;2.9;41.8;0;800.9;291;3.3;48;0.14
2013-05-28T16:00:00Z;2013-05-28T17:00:00Z;PT60M;19.9;4;59.5;5.3;295;0;0;295;3.4;38.3;0;800.3;301;2.3;46;0.14
2013-05-28T17:00:00Z;2013-05-28T18:00:00Z;PT60M;21.3;22;62.5;5.4;253;0;0;253;4;35.4;0;799.7;324;1.4;49;0.14
2013-05-28T18:00:00Z;2013-05-28T19:00:00Z;PT60M;21.3;37;54.5;6.1;254;0;0;254;4.7;37.3;0;799.3;359;1.2;56;0.14
2013-05-28T19:00:00Z;2013-05-28T20:00:00Z;PT60M;19.9;49;53.8;7.6;179;0;0;179;5.4;45;0;799.1;17;1.4;66;0.14
2013-05-28T20:00:00Z;2013-05-28T21:00:00Z;PT60M;18.5;58;45.8;9.1;103;0;0;103;6.2;54.1;0;799;29;1.6;77;0.14
2013-05-28T21:00:00Z;2013-05-28T22:00:00Z;PT60M;16.8;66;34.9;8.3;18;0;0;18;6.6;57.3;0;799;19;1.5;89;0.14
2013-05-28T22:00:00Z;2013-05-28T23:00:00Z;PT60M;14.6;72;23;5.2;0;0;0;0;6.8;53.1;0;799.1;334;1.3;101;0.14
2013-05-28T23:00:00Z;2013-05-29T00:00:00Z;PT60M;12.6;77;9.6;2.1;0;0;0;0;6.9;49.1;0;799.3;302;1.9;114;0.14
2013-05-29T00:00:00Z;2013-05-29T01:00:00Z;PT60M;10.8;81;0.2;0.3;0;0;0;0;6.8;48.4;0;799.5;292;2.4;128;0.14
2013-05-29T01:00:00Z;2013-05-29T02:00:00Z;PT60M;9.5;86;0;-0.2;0;0;0;0;6.4;51;0;799.7;290;2.6;141;0.14
2013-05-29T02:00:00Z;2013-05-29T03:00:00Z;PT60M;8.1;93;0;-0.7;0;0;0;0;6.1;53.8;0;800;288;2.7;155;0.14
2013-05-29T03:00:00Z;2013-05-29T04:00:00Z;PT60M;7.3;109;0;-1.8;0;0;0;0;5.8;52.6;0;800.1;286;2.9;168;0.14
2013-05-29T04:00:00Z;2013-05-29T05:00:00Z;PT60M;7;-155;0;-3.4;0;0;0;0;5.7;47.5;0;800.2;284;3.1;174;0.14
2013-05-29T05:00:00Z;2013-05-29T06:00:00Z;PT60M;6.7;-99;0;-5;0;0;0;0;5.5;42.9;0;800.3;283;3.3;163;0.13
2013-05-29T06:00:00Z;2013-05-29T07:00:00Z;PT60M;6.4;-90;0;-6.3;0;0;0;0;5.6;39.5;0;800.5;281;3.4;150;0.13
2013-05-29T07:00:00Z;2013-05-29T08:00:00Z;PT60M;6.2;-84;0;-7.4;0;0;0;0;5.8;37.3;0;800.8;279;3.4;136;0.13
2013-05-29T08:00:00Z;2013-05-29T09:00:00Z;PT60M;5.9;-79;0.2;-8.3;0;0;0;0;6.1;35.3;0;801.2;277;3.3;122;0.13
2013-05-29T09:00:00Z;2013-05-29T10:00:00Z;PT60M;6;-75;3.8;-7.9;0;0;0;0;7;36.3;0;801.9;275;3.1;109;0.13
2013-05-29T10:00:00Z;2013-05-29T11:00:00Z;PT60M;6.4;-69;9.5;-6;2;5;0;2;8.5;40.7;0;803.1;272;2.7;96;0.13
2013-05-29T11:00:00Z;2013-05-29T12:00:00Z;PT60M;7;-63;15.1;-4;41;157;24;66;9.9;45.5;0;804.2;267;2.3;84;0.13
2013-05-29T12:00:00Z;2013-05-29T13:00:00Z;PT60M;8.3;-55;23;-1.7;140;205;60;200;11.1;49.4;0;805.2;256;1.7;72;0.13
2013-05-29T13:00:00Z;2013-05-29T14:00:00Z;PT60M;10.6;-45;32.4;1.1;259;86;39;298;11.8;51.9;0;806.2;220;1.1;62;0.13
2013-05-29T14:00:00Z;2013-05-29T15:00:00Z;PT60M;12.8;-32;39.7;3.9;345;10;5;350;12.6;54.4;0;807.2;167;1.3;53;0.13
2013-05-29T15:00:00Z;2013-05-29T16:00:00Z;PT60M;14.1;-15;43.9;5.5;374;0;0;374;13.1;56.3;0;807.6;140;1.7;48;0.13
2013-05-29T16:00:00Z;2013-05-29T17:00:00Z;PT60M;14.3;4;38.5;6;389;48;33;421;13.3;57.3;0;807.5;120;1.9;47;0.13
2013-05-29T17:00:00Z;2013-05-29T18:00:00Z;PT60M;14.5;22;20.2;6.5;285;350;223;508;13.5;58.5;0;807.3;106;2.4;50;0.13
2013-05-29T18:00:00Z;2013-05-29T19:00:00Z;PT60M;14.2;37;10.6;7.1;166;552;309;474;13.6;62.3;0;807.3;100;2.6;56;0.13
2013-05-29T19:00:00Z;2013-05-29T20:00:00Z;PT60M;13.2;49;20.3;7.7;177;279;120;297;13.7;69.3;0;807.5;100;2.6;66;0.13
2013-05-29T20:00:00Z;2013-05-29T21:00:00Z;PT60M;12.3;58;31.5;8.4;113;45;14;127;13.7;77.1;0;807.6;99;2.5;77;0.13
2013-05-29T21:00:00Z;2013-05-29T22:00:00Z;PT60M;11.3;65;34.4;8.3;16;0;0;16;13.5;81.8;0;808;94;2.3;89;0.13
2013-05-29T22:00:00Z;2013-05-29T23:00:00Z;PT60M;10.4;71;22.7;7.6;0;0;0;0;13;82.8;0;808.7;80;1.9;101;0.13
2013-05-29T23:00:00Z;2013-05-30T00:00:00Z;PT60M;9.6;76;9.4;6.9;0;0;0;0;12.5;83.7;0;809.4;62;1.7;114;0.13
2013-05-30T00:00:00Z;2013-05-30T01:00:00Z;PT60M;8.8;81;0.2;6.3;0;0;0;0;12.2;84.6;0;809.8;45;1.6;128;0.13
2013-05-30T01:00:00Z;2013-05-30T02:00:00Z;PT60M;8.2;86;0;5.9;0;0;0;0;12.1;85.4;0;810.1;33;1.5;141;0.13
2013-05-30T02:00:00Z;2013-05-30T03:00:00Z;PT60M;7.5;92;0;5.4;0;0;0;0;12.1;86.1;0;810.4;22;1.5;155;0.13
2013-05-30T03:00:00Z;2013-05-30T04:00:00Z;PT60M;7;108;0;4.8;0;0;0;0;12;85.9;0;810.5;13;1.6;168;0.13
2013-05-30T04:00:00Z;2013-05-30T05:00:00Z;PT60M;6.4;-155;0;4;0;0;0;0;11.8;84.8;0;810.3;8;1.8;174;0.13
2013-05-30T05:00:00Z;2013-05-30T06:00:00Z;PT60M;5.9;-98;0;3.3;0;0;0;0;11.7;83.6;0;810.2;3;1.9;163;0.13
2013-05-30T06:00:00Z;2013-05-30T07:00:00Z;PT60M;5.4;-89;7.2;2.7;0;0;0;0;11.6;82.6;0;810;358;1.9;150;0.13
2013-05-30T07:00:00Z;2013-05-30T08:00:00Z;PT60M;5.1;-84;26.6;2.2;0;0;0;0;11.5;81.8;0;809.9;352;1.9;136;0.13
2013-05-30T08:00:00Z;2013-05-30T09:00:00Z;PT60M;4.7;-79;36.4;1.7;0;0;0;0;11.5;80.8;0;809.7;346;1.8;123;0.13
2013-05-30T09:00:00Z;2013-05-30T10:00:00Z;PT60M;5;-74;33.2;1.6;0;0;0;0;11.6;78.7;0;809.9;341;1.8;109;0.13
2013-05-30T10:00:00Z;2013-05-30T11:00:00Z;PT60M;6;-69;30.4;2;1;0;0;1;11.8;75.4;0;810.4;335;1.6;96;0.13
2013-05-30T11:00:00Z;2013-05-30T12:00:00Z;PT60M;7;-63;27.6;2.3;49;32;6;55;12;72.2;0;810.9;329;1.5;84;0.13
2013-05-30T12:00:00Z;2013-05-30T13:00:00Z;PT60M;8.3;-55;25.6;2.9;147;143;45;192;12.1;68.4;0;811.3;342;1.4;72;0.13
2013-05-30T13:00:00Z;2013-05-30T14:00:00Z;PT60M;10.1;-45;33.3;3.6;254;81;34;288;12.1;64.1;0;811.4;9;1.8;62;0.13
2013-05-30T14:00:00Z;2013-05-30T15:00:00Z;PT60M;11.9;-32;52.1;4.4;275;0;0;276;12.2;60.2;0;811.5;25;2.4;53;0.13
2013-05-30T15:00:00Z;2013-05-30T16:00:00Z;PT60M;13.1;-15;62.7;5;248;0;0;248;12.1;57.7;0;811;33;2.9;48;0.13
2013-05-30T16:00:00Z;2013-05-30T17:00:00Z;PT60M;13.9;4;62.3;5.3;259;0;0;259;11.8;56.3;0;810;38;3.2;47;0.13
2013-05-30T17:00:00Z;2013-05-30T18:00:00Z;PT60M;14.6;22;62.9;5.7;238;0;0;238;11.6;55.1;0;808.9;41;3.5;50;0.13
2013-05-30T18:00:00Z;2013-05-30T19:00:00Z;PT60M;14.6;37;61.6;6.1;204;0;0;204;11.5;56.5;0;808.1;46;3.4;56;0.13
2013-05-30T19:00:00Z;2013-05-30T20:00:00Z;PT60M;13.9;49;54.7;6.4;167;0;0;167;11.6;60.7;0;807.6;53;3.1;66;0.13
2013-05-30T20:00:00Z;2013-05-30T21:00:00Z;PT60M;13.1;58;46.3;6.7;97;0;0;97;11.6;65.3;0;807.1;61;2.8;77;0.13
2013-05-30T21:00:00Z;2013-05-30T22:00:00Z;PT60M;11.9;65;34.7;6.7;17;0;0;17;11.6;70.2;0;806.8;58;2.4;89;0.13
2013-05-30T22:00:00Z;2013-05-30T23:00:00Z;PT60M;10.3;71;22.9;6.1;0;0;0;0;11.5;75.3;0;806.8;36;2;101;0.13
2013-05-30T23:00:00Z;2013-05-31T00:00:00Z;PT60M;8.7;76;9.3;5.6;0;0;0;0;11.4;80.8;0;806.7;10;2.1;114;0.13
2013-05-31T00:00:00Z;2013-05-31T01:00:00Z;PT60M;7.6;81;0.2;4.8;0;0;0;0;11.3;82.6;0;806.6;355;2.2;128;0.13
2013-05-31T01:00:00Z;2013-05-31T02:00:00Z;PT60M;7;86;0;3.9;0;0;0;0;11.2;80.3;0;806.3;346;2.3;141;0.13
2013-05-31T02:00:00Z;2013-05-31T03:00:00Z;PT60M;6.5;92;0;2.9;0;0;0;0;11.1;78;0;806.1;338;2.3;155;0.13
2013-05-31T03:00:00Z;2013-05-31T04:00:00Z;PT60M;6.1;107;0.2;2;0;0;0;0;10.9;75;0;805.7;331;2.4;168;0.13
2013-05-31T04:00:00Z;2013-05-31T05:00:00Z;PT60M;5.8;-155;2;1;0;0;0;0;10.5;71.4;0;805.2;325;2.6;174;0.13
2013-05-31T05:00:00Z;2013-05-31T06:00:00Z;PT60M;5.5;-98;2.9;0;0;0;0;0;10.1;68;0;804.7;319;2.7;163;0.13
2013-05-31T06:00:00Z;2013-05-31T07:00:00Z;PT60M;5.2;-89;3;-0.9;0;0;0;0;9.6;64.7;0;804.2;314;2.8;150;0.13
2013-05-31T07:00:00Z;2013-05-31T08:00:00Z;PT60M;4.8;-84;3;-1.9;0;0;0;0;8.9;61.5;0;803.8;309;2.9;136;0.13
2013-05-31T08:00:00Z;2013-05-31T09:00:00Z;PT60M;4.5;-79;3;-2.9;0;0;0;0;8.3;58.5;0;803.3;303;3;123;0.13
2013-05-31T09:00:00Z;2013-05-31T10:00:00Z;PT60M;4.2;-74;5;-3.5;0;0;0;0;7.6;57.4;0;803.3;299;3;109;0.13
2013-05-31T10:00:00Z;2013-05-31T11:00:00Z;PT60M;3.8;-69;10.4;-3.7;1;3;0;2;6.7;58.2;0;803.7;296;3;96;0.13
2013-05-31T11:00:00Z;2013-05-31T12:00:00Z;PT60M;3.5;-63;14.8;-3.8;41;158;25;66;5.9;58.9;0;804.1;294;2.9;84;0.13
2013-05-31T12:00:00Z;2013-05-31T13:00:00Z;PT60M;5.5;-55;13;-2.6;101;423;133;235;5.2;55.8;0;804.2;295;2.7;72;0.13
2013-05-31T13:00:00Z;2013-05-31T14:00:00Z;PT60M;10;-45;9.5;0;133;595;280;413;4.6;49.6;0;804.1;303;2.3;62;0.13
2013-05-31T14:00:00Z;2013-05-31T15:00:00Z;PT60M;14.5;-32;10;2.5;173;625;371;544;4.1;44.4;0;804;313;2;54;0.13
2013-05-31T15:00:00Z;2013-05-31T16:00:00Z;PT60M;17.3;-15;12.1;3.7;221;582;387;608;4;40.4;0;803.7;327;1.5;48;0.13
2013-05-31T16:00:00Z;2013-05-31T17:00:00Z;PT60M;18.3;4;16.8;3.5;280;457;312;592;4.2;37.3;0;803.1;349;1.1;47;0.13
2013-05-31T17:00:00Z;2013-05-31T18:00:00Z;PT60M;19.3;22;22.7;3.3;315;305;198;512;4.5;34.6;0;802.5;25;1;50;0.13
2013-05-31T18:00:00Z;2013-05-31T19:00:00Z;PT60M;19.1;37;25.1;3.8;284;228;124;409;4.9;36.1;0;802.3;53;1;57;0.13
2013-05-31T19:00:00Z;2013-05-31T20:00:00Z;PT60M;17.9;49;17.9;5;176;336;135;311;5.6;42.8;0;802.6;78;0.9;66;0.13
2013-05-31T20:00:00Z;2013-05-31T21:00:00Z;PT60M;16.6;58;7.9;6.3;72;427;97;169;6.2;50.6;0;802.9;101;1;77;0.13
2013-05-31T21:00:00Z;2013-05-31T22:00:00Z;PT60M;15;65;0.2;6.2;10;163;17;27;6.7;55.5;0;803.4;118;0.7;89;0.13
2013-05-31T22:00:00Z;2013-05-31T23:00:00Z;PT60M;13.3;71;0;4.8;0;0;0;0;6.9;56.4;0;804.1;220;0.3;101;0.13
2013-05-31T23:00:00Z;2013-06-01T00:00:00Z;PT60M;11.5;76;0;3.3;0;0;0;0;7.2;57.3;0;804.8;266;1;114;0.13
2013-06-01T00:00:00Z;2013-06-01T01:00:00Z;PT60M;9.8;81;1.9;2.1;0;0;0;0;7.4;58.6;0;805.3;273;1.5;128;0.13
2013-06-01T01:00:00Z;2013-06-01T02:00:00Z;PT60M;8.2;86;6.6;1;0;0;0;0;7.5;60.6;0;805.7;277;1.6;141;0.13
2013-06-01T02:00:00Z;2013-06-01T03:00:00Z;PT60M;6.6;91;8.2;0;0;0;0;0;7.7;62.6;0;806;281;1.7;155;0.13
2013-06-01T03:00:00Z;2013-06-01T04:00:00Z;PT60M;5.5;106;7;-0.9;0;0;0;0;7.9;63.5;0;806.2;282;1.8;168;0.13
2013-06-01T04:00:00Z;2013-06-01T05:00:00Z;PT60M;4.8;-154;3;-1.6;0;0;0;0;8.4;63.2;0;806.4;281;1.8;174;0.13
2013-06-01T05:00:00Z;2013-06-01T06:00:00Z;PT60M;4.1;-97;0.9;-2.3;0;0;0;0;8.9;62.9;0;806.6;281;1.8;163;0.13
2013-06-01T06:00:00Z;2013-06-01T07:00:00Z;PT60M;3.7;-89;1.6;-2.8;0;0;0;0;9.5;62.6;0;806.7;281;1.9;150;0.13
2013-06-01T07:00:00Z;2013-06-01T08:00:00Z;PT60M;3.4;-84;0.9;-3;0;0;0;0;10.4;62.5;0;807;282;1.8;136;0.13
2013-06-01T08:00:00Z;2013-06-01T09:00:00Z;PT60M;3.2;-79;2.8;-3.3;0;0;0;0;11.3;62.4;0;807.2;282;1.8;123;0.13
2013-06-01T09:00:00Z;2013-06-01T10:00:00Z;PT60M;3;-74;4.5;-3.4;0;0;0;0;11.6;62.8;0;807.4;283;1.9;109;0.13
2013-06-01T10:00:00Z;2013-06-01T11:00:00Z;PT60M;2.9;-69;8;-3.3;1;1;0;2;11.3;63.6;0;807.7;284;2;97;0.13
2013-06-01T11:00:00Z;2013-06-01T12:00:00Z;PT60M;2.8;-63;17.5;-3.2;45;83;12;57;11;64.2;0;808;286;2.1;84;0.13
2013-06-01T12:00:00Z;2013-06-01T13:00:00Z;PT60M;5.1;-55;26.9;-2;149;119;36;186;10.6;60.4;0;808;289;2;73;0.13
2013-06-01T13:00:00Z;2013-06-01T14:00:00Z;PT60M;9.6;-45;26.7;0.5;238;175;83;321;9.9;53;0;807.9;298;1.7;62;0.13
2013-06-01T14:00:00Z;2013-06-01T15:00:00Z;PT60M;14.1;-32;24.6;2.9;294;243;144;439;9.2;46.9;0;807.7;310;1.5;54;0.13
2013-06-01T15:00:00Z;2013-06-01T16:00:00Z;PT60M;16.8;-15;23.7;4.2;324;280;187;511;8.8;43.2;0;807.3;333;1;48;0.13
2013-06-01T16:00:00Z;2013-06-01T17:00:00Z;PT60M;17.8;4;18.4;4.4;287;407;278;564;8.7;41.1;0;806.7;30;0.8;47;0.13
2013-06-01T17:00:00Z;2013-06-01T18:00:00Z;PT60M;18.6;22;23;4.5;305;297;193;498;8.6;39.4;0;806.1;68;1.4;50;0.13
2013-06-01T18:00:00Z;2013-06-01T19:00:00Z;PT60M;18.4;37;28;5.2;288;179;97;385;8.9;41.9;0;805.9;81;1.7;57;0.13
2013-06-01T19:00:00Z;2013-06-01T20:00:00Z;PT60M;17.1;49;20.9;6.5;178;285;117;296;9.5;49.7;0;806.2;92;1.7;66;0.13
2013-06-01T20:00:00Z;2013-06-01T21:00:00Z;PT60M;15.8;58;29.4;7.7;111;69;20;131;10.2;58.9;0;806.5;102;1.6;77;0.13
2013-06-01T21:00:00Z;2013-06-01T22:00:00Z;PT60M;14.3;65;24.4;7.9;19;1;0;19;10.7;65.4;0;807.1;116;1.3;89;0.13
2013-06-01T22:00:00Z;2013-06-01T23:00:00Z;PT60M;12.7;71;4.2;7;0;0;0;0;11.1;67.9;0;808;148;0.9;101;0.13
2013-06-01T23:00:00Z;2013-06-02T00:00:00Z;PT60M;11.2;76;0.9;6;0;0;0;0;11.5;70.5;0;809;195;0.9;115;0.13
2013-06-02T00:00:00Z;2013-06-02T01:00:00Z;PT60M;10;81;1.9;5.4;0;0;0;0;11.9;73.1;0;809.6;219;1;128;0.13
2013-06-02T01:00:00Z;2013-06-02T02:00:00Z;PT60M;9.2;85;0.6;5.1;0;0;0;0;12.4;75.5;0;810.1;239;0.8;141;0.13
2013-06-02T02:00:00Z;2013-06-02T03:00:00Z;PT60M;8.4;91;0;4.8;0;0;0;0;12.9;78;0;810.5;265;0.8;155;0.13
2013-06-02T03:00:00Z;2013-06-02T04:00:00Z;PT60M;7.6;105;0.4;4.3;0;0;0;0;13.2;79.7;0;810.7;279;0.9;168;0.13
2013-06-02T04:00:00Z;2013-06-02T05:00:00Z;PT60M;6.6;-154;0.1;3.5;0;0;0;0;13.3;80.5;0;810.7;282;1;174;0.13
2013-06-02T05:00:00Z;2013-06-02T06:00:00Z;PT60M;5.7;-97;0;2.7;0;0;0;0;13.4;81.3;0;810.7;283;1.2;163;0.13
2013-06-02T06:00:00Z;2013-06-02T07:00:00Z;PT60M;4.9;-89;0;2;0;0;0;0;13.4;81.7;0;810.6;285;1.2;150;0.13
2013-06-02T07:00:00Z;2013-06-02T08:00:00Z;PT60M;4.2;-83;0;1.3;0;0;0;0;13.2;81.6;0;810.5;286;1.1;136;0.13
2013-06-02T08:00:00Z;2013-06-02T09:00:00Z;PT60M;3.5;-79;0;0.6;0;0;0;0;13;81.4;0;810.4;287;1;123;0.13
2013-06-02T09:00:00Z;2013-06-02T10:00:00Z;PT60M;3.4;-74;0;0.2;0;0;0;0;13.1;79.7;0;810.8;286;1;110;0.13
2013-06-02T10:00:00Z;2013-06-02T11:00:00Z;PT60M;4;-69;2.4;0.2;1;3;0;1;13.5;76.4;0;811.6;283;1.1;97;0.13
2013-06-02T11:00:00Z;2013-06-02T12:00:00Z;PT60M;4.6;-62;14.5;0.3;42;102;14;57;13.9;73.2;0;812.5;281;1.2;84;0.13
2013-06-02T12:00:00Z;2013-06-02T13:00:00Z;PT60M;6.5;-55;27.9;1.2;151;93;27;177;14.2;69;0;812.9;296;0.9;73;0.13
2013-06-02T13:00:00Z;2013-06-02T14:00:00Z;PT60M;9.6;-45;29.7;3.2;248;111;53;300;14.5;64.1;0;813;3;0.7;62;0.13
2013-06-02T14:00:00Z;2013-06-02T15:00:00Z;PT60M;12.7;-31;28.2;5.1;313;159;93;407;14.8;59.8;0;813;37;1.4;54;0.13
2013-06-02T15:00:00Z;2013-06-02T16:00:00Z;PT60M;14.6;-15;28.5;6.2;354;169;113;467;14.9;57;0;812.7;49;1.9;48;0.13
2013-06-02T16:00:00Z;2013-06-02T17:00:00Z;PT60M;15.3;4;23.4;6.4;329;275;187;516;14.8;55.4;0;812.1;56;2.2;47;0.13
2013-06-02T17:00:00Z;2013-06-02T18:00:00Z;PT60M;16;22;26;6.7;326;215;139;465;14.7;54;0;811.4;62;2.6;50;0.13
2013-06-02T18:00:00Z;2013-06-02T19:00:00Z;PT60M;15.9;37;30.2;7.1;295;126;70;365;14.6;55.7;0;811.1;67;2.5;57;0.13
2013-06-02T19:00:00Z;2013-06-02T20:00:00Z;PT60M;15.2;49;33.2;7.7;221;55;23;244;14.6;60.7;0;811.1;74;2.2;66;0.13
2013-06-02T20:00:00Z;2013-06-02T21:00:00Z;PT60M;14.5;58;29.5;8.2;113;55;12;125;14.5;66.1;0;811.1;84;1.8;77;0.13
2013-06-02T21:00:00Z;2013-06-02T22:00:00Z;PT60M;13.6;65;17.2;8.4;18;25;2;20;14.6;70.6;0;811.4;92;1.5;89;0.13
2013-06-02T22:00:00Z;2013-06-02T23:00:00Z;PT60M;12.7;71;2.4;8.1;0;0;0;0;14.8;73.9;0;811.9;97;1.1;101;0.13
2013-06-02T23:00:00Z;2013-06-03T00:00:00Z;PT60M;11.7;76;0;7.9;0;0;0;0;15;77.3;0;812.5;107;0.8;115;0.13
2013-06-03T00:00:00Z;2013-06-03T01:00:00Z;PT60M;10.9;80;0;7.6;0;0;0;0;15.3;80.2;0;813.1;129;0.4;128;0.13
2013-06-03T01:00:00Z;2013-06-03T02:00:00Z;PT60M;10.3;85;0;7.4;0;0;0;0;15.7;82.6;0;813.6;235;0.3;141;0.13
2013-06-03T02:00:00Z;2013-06-03T03:00:00Z;PT60M;9.7;91;0;7.2;0;0;0;0;16.1;84.9;0;814.2;263;0.7;155;0.13
2013-06-03T03:00:00Z;2013-06-03T04:00:00Z;PT60M;9;105;0;6.9;0;0;0;0;16.2;86.4;0;814.4;270;1;168;0.13
2013-06-03T04:00:00Z;2013-06-03T05:00:00Z;PT60M;8.4;-154;0;6.3;0;0;0;0;16;86.9;0;814.3;278;0.9;175;0.13
2013-06-03T05:00:00Z;2013-06-03T06:00:00Z;PT60M;7.8;-96;0;5.8;0;0;0;0;15.8;87.3;0;814.2;286;0.9;163;0.13
2013-06-03T06:00:00Z;2013-06-03T07:00:00Z;PT60M;7.5;-88;0;5.5;0;0;0;0;15.6;87.4;0;814;287;0.9;150;0.13
2013-06-03T07:00:00Z;2013-06-03T08:00:00Z;PT60M;7.5;-83;0;5.5;0;0;0;0;15.4;87.2;0;813.8;282;1;136;0.13
2013-06-03T08:00:00Z;2013-06-03T09:00:00Z;PT60M;7.4;-79;0;5.4;0;0;0;0;15.2;87;0;813.6;278;1.1;123;0.13
2013-06-03T09:00:00Z;2013-06-03T10:00:00Z;PT60M;7.4;-74;1.2;5.3;0;0;0;0;15.2;86.5;0;813.8;279;1.2;110;0.13
2013-06-03T10:00:00Z;2013-06-03T11:00:00Z;PT60M;7.3;-69;6.5;5.1;1;1;0;1;15.3;85.9;0;814.2;285;1;97;0.13
2013-06-03T11:00:00Z;2013-06-03T12:00:00Z;PT60M;7.2;-62;15.7;4.9;41;96;14;56;15.5;85.2;0;814.7;294;0.9;84;0.13
2013-06-03T12:00:00Z;2013-06-03T13:00:00Z;PT60M;8.2;-55;22.9;5.3;136;176;53;189;15.5;82.3;0;815;331;0.8;73;0.13
2013-06-03T13:00:00Z;2013-06-03T14:00:00Z;PT60M;10.3;-44;19.8;6.5;201;297;140;340;15.5;77.5;0;815;24;1.2;62;0.13
2013-06-03T14:00:00Z;2013-06-03T15:00:00Z;PT60M;12.4;-31;16.7;7.7;235;398;235;469;15.5;73.1;0;815.1;41;2.1;54;0.13
2013-06-03T15:00:00Z;2013-06-03T16:00:00Z;PT60M;13.8;-15;14.2;8.5;242;473;313;555;15.5;70.5;0;814.7;46;2.8;49;0.13
2013-06-03T16:00:00Z;2013-06-03T17:00:00Z;PT60M;14.4;3;9.3;8.9;196;603;409;605;15.4;69.3;0;813.9;47;3.1;47;0.13
2013-06-03T17:00:00Z;2013-06-03T18:00:00Z;PT60M;15.1;21;11.4;9.3;206;538;346;552;15.3;68.3;0;813.1;49;3.5;50;0.13
2013-06-03T18:00:00Z;2013-06-03T19:00:00Z;PT60M;15.1;37;19.8;9.7;240;317;176;416;15.3;69.8;0;812.4;52;3.5;57;0.13
2013-06-03T19:00:00Z;2013-06-03T20:00:00Z;PT60M;14.6;48;24.7;10;195;184;77;273;15.3;73.9;0;812;58;3.1;66;0.13
2013-06-03T20:00:00Z;2013-06-03T21:00:00Z;PT60M;14;58;28;10.2;111;59;15;126;15.4;78.2;0;811.5;65;2.7;77;0.13
2013-06-03T21:00:00Z;2013-06-03T22:00:00Z;PT60M;13.2;65;17.8;10.2;18;23;2;20;15.5;82;0;811.4;66;2.5;89;0.13
2013-06-03T22:00:00Z;2013-06-03T23:00:00Z;PT60M;12.1;71;16.1;9.7;0;0;0;0;15.8;85.2;0;811.5;58;2.5;102;0.13
