,GHI_prom,Ghi estimado
440,1026.9701159875997,516
441,1113.0540507264218,663
442,457.5377925658103,714
443,260.69836947337416,808
444,87.36263506942846,828
445,33.271772141508656,448
446,19.88221291964212,209
447,9.578921447919226,48
448,15.498030041861613,1
449,30.715904490419405,0
450,31.701961749979468,0
451,19.42203431566909,0
452,14.979890010670609,0
453,18.25820037531098,0
454,14.830091110563886,0
455,19.93687179601978,0
456,85.03220622351249,0
457,264.91832881884585,0
458,502.5978822950011,1
459,566.2521546417137,65
460,688.2377082820323,250
461,911.3149470573746,444
462,1108.4933924320778,566
463,1077.550685381269,676
464,715.0845440367724,830
465,802.2592957399653,1019
466,449.2961503734712,996
467,268.2611015349257,876
468,67.81786095378806,732
469,18.71035671526463,0
470,113.73840597553962,0
471,403.3448247558071,1
472,750.0143642780923,40
473,975.3939916276778,148
474,1099.4870596287965,405
475,939.425839284248,690
476,1077.224411064598,843
477,833.7293770007385,948
478,554.4057292949193,982
479,278.2730033653451,954
480,108.08503652630716,853
481,39.83419519001888,607
482,0.1266401660393288,0
483,0.416721913890099,0
484,0.1063329676971637,0
485,23.575884429122542,0
486,267.8671099072478,0
487,507.2970532709512,1
488,749.0929984404497,53
489,838.2828531560368,266
490,893.4375769514894,500
491,637.4593012120714,711
492,715.8913306765701,833
493,426.3092013461381,804
494,73.91903107244156,852
495,49.07343857240906,530
496,26.294759632584224,251
497,5.618484773865221,217
498,13.988754822293346,40
499,5.7082084419499175,10
500,2.7994141966588457,0
501,0.1512646427691983,0
502,2.271901126862959,0
503,1.7086371608480877,0
504,13.336867015304728,0
505,20.192070918492977,0
506,16.70565542148895,0
507,12.089344394535054,0
508,49.355659525568406,0
509,154.00968562751373,0
510,269.5005335303292,0
511,344.65443650989084,33
512,551.0670606582942,168
513,804.6129853073952,201
514,1095.65148435511,268
515,830.4420093573011,532
516,500.92136583764255,668
517,538.6830009028973,945
518,560.5454321595665,804
519,313.97233850447344,656
520,36.52425510957891,546
521,45.54245670196175,0
522,254.9760224374892,0
523,236.06078727969887,310
524,70.3490519576459,250
525,25.769887995940685,124
526,10.180682098005416,114
527,31.704013789706973,61
528,812.9243325007916,691
529,523.514323237298,755
530,335.7875728474104,758
531,85.46335057046707,681
532,0.3601329721743411,0
533,0.4186161044077813,0
534,5.42837795053998,0
535,67.19609291635885,0
536,182.1595666092095,0
537,339.8875482229336,12
538,422.6536694715927,119
539,898.2772337241681,203
540,791.4524095774731,331
541,527.3980882451701,509
542,365.6352690436364,720
543,231.91742592136592,679
544,234.47016334236224,521
545,40.44980710826562,504
546,49.79890010670606,0
547,121.29606829188214,0
548,234.6712632356563,4
549,131.4495608634983,59
550,206.8107198555364,188
551,224.54239514077,235
552,206.9912993515554,239
553,304.5596322744808,271
554,177.0171550521218,290
555,125.2236723302963,247
556,25.79633798853204,220
557,18.374051040777086,149
558,13.989438835535855,0
559,13.262039610229712,0
560,22.76364979516913,0
561,27.479246574484872,0
562,24.678530459276523,0
563,19.417249021389324,0
564,3.216572272839202,0
565,27.357310814007946,0
566,93.44453604273951,0
567,199.43321967120065,6
568,297.91307559714363,52
569,316.584585077567,132
570,354.5637363539358,242
571,443.3616514815728,316
572,384.9298202413198,353
573,253.97890503160136,497
574,62.91348600508902,386
575,15.6385947631946,245
576,2.8112944266600994,0
577,54.6958877123861,0
578,268.84228478663346,0
579,544.9109414758267,7
580,646.5135845029959,103
581,632.3175736682263,317
582,418.45809734876457,507
583,773.8930462981897,573
584,616.9252236723302,513
585,230.94681113026343,479
586,135.36280062382008,587
587,80.02954937207586,517
588,0.3119100385783468,0
589,0.0908760450745183,0
590,145.38749191114573,0
591,376.1573504063038,0
592,590.7924977427562,12
593,758.2738241812361,159
594,854.6478699827621,377
595,887.671345317245,580
596,847.6175818763853,736
597,698.4712304030204,830
598,413.1884593285727,854
599,221.09702043831567,806
600,22.966428630058285,687
601,14.440887575583464,1
602,0.2106040772949363,0
603,2.382418123614873,0
604,38.04774803297334,0
605,163.71359494974365,0
606,275.7421543681084,5
607,499.6785137760268,68
608,660.9558401050646,187
609,633.2269103074664,311
610,763.018140031191,452
611,314.0979374877938,565
612,199.46579961706428,683
613,111.91311663793812,654
614,41.88171205443517,468
615,0.3504252457712195,0
616,0.0671576638087349,0
617,0.2350518233305723,0
618,0.0559647198406124,0
619,4.394933781570185,0
620,28.947440422446583,0
621,71.60849134039235,0
622,153.0924238693261,8
623,323.01020547757804,89
624,401.2984675998712,151
625,533.2286793072313,216
626,458.0132151358451,314
627,254.95249174230904,360
628,111.13765082491994,476
629,69.86721724471046,378
630,23.03927604038413,228
631,2.5393991627677908,0
632,14.23484174038225,0
633,143.6924116525314,0
634,367.0793652611626,0
635,582.1810608558467,10
636,736.8238529097924,154
637,837.9976196339164,373
638,877.1977345481408,577
639,834.665107116474,735
640,716.6317819912996,832
641,537.6980218337026,857
642,310.15554461134366,811
643,71.29650030024578,696
644,20.464085487020608,0
645,134.4277545213275,0
646,348.4363457276533,0
647,562.4517770664039,9
648,731.4393006648606,151
649,831.4331445456781,373
650,868.3000902897477,577
651,820.1674464417633,735
652,703.0493310350485,831
653,523.7544118854142,855
654,299.54444718049746,808
655,75.81260773208574,693
656,12.93071359442914,0
657,22.176686483507456,0
658,29.180004924895343,0
659,151.71692907648162,0
660,354.0096856275137,0
661,555.9365509316259,9
662,719.4184519412296,149
663,818.9423787244518,365
664,884.028974800952,565
665,605.7744397931543,720
666,496.38225396043657,775
667,478.0677993925961,719
668,123.45891816465566,556
669,41.4491504555528,458
670,5.831980662247663,0
671,5.361979807929081,0
672,3.9891652302388585,0
673,25.91364051160972,0
674,56.79891094767068,0
675,142.52441927275706,5
676,166.5148157268324,66
677,412.9955675941888,119
678,386.0830665681687,159
679,158.21636706886642,155
680,127.169005991956,225
681,101.12451777066404,234
682,58.79093819256342,228
683,23.53946072395961,177
684,0.0895435517449799,0
685,4.795292836869321,0
686,65.57353303301129,0
687,288.2858442647924,0
688,233.82787490765816,5
689,435.1165558565215,82
690,775.3385865550357,181
691,889.1303455634898,317
692,833.068620208487,487
693,590.9710251990477,558
694,130.57128786013294,693
695,76.04448822129191,584
696,15.58934580973486,498
697,0.5622588853320198,42
698,19.863744562094723,0
699,23.04147465437788,0
700,12.706229992612656,0
701,27.490089855198413,0
702,139.59947341503607,0
703,462.8026758598047,4
704,329.0281539850612,64
705,331.11507838791755,206
706,274.3146187310187,403
707,333.9407370926701,445
708,256.85176065008625,431
709,124.05195764590002,251
710,101.09578921447918,306
711,44.24402856439298,300
712,112.14590699381596,0
713,334.2321267339736,0
714,425.58483132233454,6
715,641.953952228515,107
716,742.6516457358615,302
717,418.3165066075679,404
718,357.3134695887711,434
719,325.4145120249528,512
720,148.56357219075758,492
721,79.51859147993106,355
722,19.49766067471065,251
723,15.899686641462782,126
724,10.632213581590422,0
725,1.7647541656406476,0
726,10.125005431869864,0
727,10.57195082681416,0
728,34.65111593651361,0
729,52.13353501952367,0
730,106.81179804590168,5
731,193.581219732414,54
732,220.50779188799385,98
733,334.8231141754904,147
734,657.1246819338422,186
735,397.5231880489207,231
736,146.3391611261594,471
737,54.362636460641866,466
738,12.383270509347824,313
739,12.445620947221537,83
740,13.120426319145846,31
741,14.237209478529346,1
742,9.852253139620784,0
743,6.567301482579344,0
744,13.179019945826148,0
745,11.005246907733977,0
746,5.343511450381678,0
747,4.058392532743585,0
748,0.8055721673057304,0
749,2.9873378348604827,0
750,51.39997392702463,0
751,174.67245200349836,0
752,311.0933267668062,5
753,634.0207666420422,68
754,779.8181892801442,167
755,305.58154805877035,302
756,329.3318558647295,437
757,315.9648690798655,421
758,235.37306082245743,319
759,132.53508987934003,379
760,22.46162685709596,294
761,0.0500184683575474,0
762,2.661905934498892,0
763,36.82271288772149,0
764,111.0196693407984,0
765,181.90306164327333,4
766,313.9702864647459,69
767,368.96700320118185,147
768,557.0754329803824,197
769,468.6674054009685,318
770,345.0402199786588,432
771,163.88615283591895,439
772,62.52770253632111,397
773,26.404534242630405,343
774,0.3517782389981355,0
775,0.2162960793839887,0
776,1.422747544392459,0
777,29.946615992900725,0
778,118.37069436850736,0
779,232.42838381351064,4
780,267.1817286382664,59
781,454.6088812279405,145
782,440.6262825248296,215
783,77.58053323185062,245
784,135.48434451537133,347
785,95.730218337027,324
786,64.13746962594026,91
787,14.827127053179742,80
788,23.023885742427986,0
789,30.061649136384407,0
790,29.37072391133257,0
791,12.293998011801504,0
792,30.507488079514683,0
793,80.44144971010275,0
794,178.20903633383992,5
795,246.7434129524747,76
796,253.9132397603217,155
797,283.8401871460232,198
798,250.00615611918244,202
799,161.52985158156298,227
800,87.69671599023972,260
801,57.35223033917936,239
802,19.081555301263567,139
803,56.60991311077496,0
804,155.5819211569027,0
805,269.6210377943261,6
806,483.6842321267339,94
807,717.6598538947715,220
808,828.4925716161862,365
809,782.9783304604777,510
810,610.5556923582039,612
811,291.25010260198627,662
812,112.61388820487566,649
813,17.295454840005686,563
814,0.1296025091045762,0
815,93.14867907271254,0
816,306.5439546909629,0
817,443.2939341705657,6
818,703.2463268488879,114
819,648.2968070261843,317
820,212.4887137814989,447
821,357.24575227776404,502
822,282.7526060904538,522
823,164.53459738980553,551
824,53.69777558893541,524
825,10.380584968124982,422
826,18.57851968014101,0
827,9.532864556257802,0
828,7.898072906691472,0
829,26.50383537840388,0
830,32.583608445778154,0
831,26.153432875915023,0
832,9.099441070839507,0
833,30.79378759629929,0
834,170.78100632028236,0
835,337.99351555446106,5
836,469.605187556431,74
837,732.9762784207502,209
838,607.5843388328,261
839,429.2477222359025,413
840,236.59197242058605,499
841,167.47311827956983,458
842,83.0994008043996,370
843,25.54905613916082,275
844,0.7121784936579905,0
845,0.1455082715855924,0
846,54.111207592978985,0
847,145.30456000537262,0
848,192.98818025116964,6
849,551.8858245095623,88
850,758.4338832799805,201
851,807.5207256012475,276
852,768.0189608470823,529
853,392.046294016252,754
854,141.22547812525653,743
855,59.375769514897776,665
856,13.9554486390241,515
857,10.933267668062047,0
858,2.0315193302142327,0
859,47.17639333497497,0
860,157.4735286875153,0
861,405.4912583107608,6
862,664.9039645407533,98
863,775.5950915209711,238
864,803.1273085446933,467
865,753.9665927932365,678
866,565.7945497824837,768
867,293.58532381186893,776
868,247.32824427480912,713
869,21.945984119535574,607
870,0.1846835754740212,0
871,91.2029056882541,0
872,321.6572272839201,0
873,490.2199786587866,7
874,657.1513584502993,126
875,761.4729541163916,326
876,786.3498317327424,522
877,735.8327177214152,649
878,621.4786998276285,745
879,450.2811294426658,792
880,167.15915620126404,743
881,19.149015253237184,614
882,22.126851232982727,0
883,0.0115427234671263,0
884,3.875556848962413,0
885,41.62562587211689,0
886,145.7912665189198,0
887,161.881310022162,4
888,271.92194040876626,67
889,370.82820323401455,157
890,573.0259377821553,218
891,706.5316424525982,368
892,429.34416810309455,461
893,391.0838873840597,517
894,197.31182795698928,558
895,33.348986101487206,506
896,14.599393152726002,0
897,16.18735338716157,0
898,15.354822015116914,0
899,21.64831152510423,0
900,90.45185914799308,0
901,298.98629237462035,0
902,403.76344086021504,5
903,558.8381351062957,102
904,708.8504473446603,303
905,783.7396371993763,431
906,719.2583928424853,597
907,607.4448001313306,702
908,412.8355084954444,730
909,190.11942871213984,703
910,39.75782362450884,592
911,0.4288763030452269,0
912,0.1257420088333761,0
913,0.0674241624746426,0
914,0.0703556477996271,0
915,1.1927480916030533,0
916,26.78117048346056,0
917,93.21185258146596,0
918,168.44783715012713,4
919,233.13838955922185,69
920,330.34556349010904,146
921,437.9709431174587,211
922,373.7544118854139,254
923,235.9045391118771,365
924,79.20668144135269,423
925,64.55101370762539,363
926,29.27747681195108,367
927,3.0780595912336857,0
928,48.72157924977428,0
929,258.3292292538783,0
930,408.95304933103495,5
931,653.4638430600015,97
932,786.062546170894,286
933,596.5525732578183,436
934,385.1493884921612,543
935,565.0927521956824,583
936,283.6472954116391,571
937,40.08249199704503,649
938,16.279794360492275,523
939,0.1589398043473394,0
940,1.7811704834605595,0
941,34.46400722317985,0
942,72.92743987523595,0
943,140.9977017155052,4
944,445.8712960682917,56
945,737.5461708938684,139
946,794.1578428958384,231
947,606.451612903226,449
948,225.90084544036785,696
949,117.68653041122874,689
950,67.82401707297055,494
951,15.617806708563956,263
952,15.574981531642448,0
953,23.28891189028333,0
954,27.538373142904057,0
955,26.58400076794978,0
956,24.808116895312587,0
957,5.663629647869983,0
958,27.363949766067467,0
959,111.09948288598864,0
960,264.9367971763933,3
961,366.9806287449724,60
962,519.5518345235164,165
963,736.1836165148159,285
964,722.2297463678896,336
965,600.5766231634244,450
966,253.1847656570632,557
967,51.352294180415335,572
968,18.462630924906787,501
969,0.0577136173356316,0
970,0.7064879633212556,0
971,21.93425264713124,0
972,55.30862677501435,0
973,125.6299761963392,2
974,296.85832717721416,59
975,335.0406303866042,124
976,205.26758598046456,190
977,203.7347123040301,248
978,232.58639087252723,309
979,221.9363046868587,266
980,95.81589099564964,254
981,16.467618813100213,208
982,25.626150359559084,151
983,14.130345563490096,79
984,20.87950422720183,15
985,26.7729623245506,0
986,29.245670196174995,0
987,26.313305425593047,0
988,32.94960190429286,0
989,27.88516785684969,0
990,27.562997619633915,0
991,31.33464663875893,0
992,31.27718952638923,0
993,26.746285808093244,0
994,26.96380201920708,0
995,34.48042354099972,0
996,95.69482065172782,0
997,98.0587704177953,2
998,141.40810966100304,39
999,255.97143560699325,100
1000,262.5605351719609,144
1001,121.7618813100222,225
1002,113.1433144545678,249
1003,140.57292949191498,200
1004,84.45990314372486,141
1005,39.71722892555201,124
1006,29.06714273988344,76
1007,29.29060638817357,66
1008,31.074037593367805,13
1009,21.220142821965016,0
1010,20.066861714781783,0
1011,15.574981531642436,0
1012,3.13506069477505,0
1013,0.5983315836994606,0
1014,0.0718213904621193,0
1015,0.6186149032137944,0
1016,11.30879093819256,0
1017,40.211770499876856,0
1018,56.40646802922104,3
1019,143.93211852581462,50
1020,209.14799310514647,108
1021,286.28416646146263,154
1022,218.6037921694164,167
1023,93.6325207256012,166
1024,65.62217844537467,173
1025,30.80316834933926,161
1026,11.073627185422309,139
1027,0.0492489534597389,0
1028,8.836083066568165,0
1029,1.549893535350609,0
1030,53.79832553558237,0
1031,163.60707543298042,0
1032,364.3663301321514,4
1033,408.0029549372076,65
1034,244.9540343101043,153
1035,757.2272839202166,260
1036,841.0038578346877,254
1037,452.6122465730936,275
1038,309.5419847328245,376
1039,130.82574078634156,430
1040,32.27947710458978,390
1041,21.01288680948863,0
1042,94.9437741114668,0
1043,251.09373717475168,4
1044,392.59008454403687,54
1045,725.3980957071329,135
1046,735.7896248871376,224
1047,777.2100467865056,422
1048,576.040384141837,613
1049,200.35089879340063,621
1050,52.27571205778542,651
1051,12.844022277292565,534
1052,0.3119100385783468,0
1053,3.3996854097462683,0
1054,3.3037839612574893,0
1055,1.1256903647940344,0
1056,1.3027142528059987,0
1057,41.10235574160717,0
1058,179.7935648034145,0
1059,530.3558236887463,4
1060,671.8254945415741,74
1061,728.7552327013051,161
1062,827.6840679635554,240
1063,706.8353443322663,358
1064,582.7936468850037,543
1065,409.1541492243288,645
1066,198.7379955675942,624
1067,30.018409727840908,548
1068,14.862630597671224,0
1069,43.26110153492571,0
1070,223.10186325207252,0
1071,440.2630714930641,4
1072,618.3021423294756,98
1073,713.4408602150536,266
1074,737.2363128950176,478
1075,695.4567840433388,623
1076,577.5240088648115,709
1077,408.51801690880734,728
1078,200.8967413609128,680
1079,32.36174652341269,567
1080,89.24731182795696,0
1081,270.68456045309034,0
1082,461.4709020766642,3
1083,604.9454157432486,91
1084,698.7462037265042,281
1085,726.5308216367068,465
1086,684.42296642863,608
1087,567.4484938028401,695
1088,398.6333415414922,714
1089,131.80661577608143,666
1090,11.268776163506525,550
1091,2.6074584803961804,0
1092,40.618074365919725,0
1093,119.60518755643112,0
1094,322.9438561930559,4
1095,559.5235163752769,73
1096,459.0310268406794,164
1097,430.1629319543625,326
1098,798.7503078059592,479
1099,590.7391447098415,494
1100,250.2749733234836,485
1101,151.21480751867355,423
1102,13.777791899341487,437
1103,0.2638336792486016,0
1104,0.2440847254802852,0
1105,0.0369367150948042,0
1106,22.798161372404163,0
1107,84.41065419026512,0
1108,165.97307723877535,2
1109,166.05926290732987,62
1110,452.09923664122135,161
1111,563.2315521628498,237
1112,240.6550110810145,208
1113,79.61093326766807,302
1114,55.07264220635313,353
1115,32.26011655585652,140
1116,3.654496205591996,91
1117,1.6871094191951126,0
1118,60.223261922350815,0
1119,256.46392514159066,0
1120,429.63555774439794,3
1121,591.4081096610028,89
1122,687.6385126816053,272
1123,663.5332020027911,464
1124,639.9162767791186,601
1125,233.6062546170893,676
1126,139.47714027743578,674
1127,91.59074119674958,641
1128,18.91707023447973,537
1129,62.790363621439695,0
1130,224.15250759254693,0
1131,438.39161126159394,3
1132,583.4790281539849,77
1133,610.5844209143887,243
1134,685.6213576294834,429
1135,414.9450053353032,554
1136,499.03964540753503,610
1137,16486.628484575736,630
1138,27779.898218829512,622
1139,27786.669949930223,533
1140,26759.213658376422,362
1141,24462.16038742509,175
1142,22621.070343921856,27
1143,21290.73298859066,0
1144,19562.29992612657,0
1145,17837.293770007378,0
1146,16690.860215053763,0
1147,15973.692850693587,0
1148,16113.436756135596,0
1149,15853.443322662724,0
1150,14575.511904987405,0
1151,14322.826889928589,0
1152,13829.680702618403,0
1153,13245.506032996802,0
1154,13457.830583600098,3
1155,17518.878765492896,86
1156,20437.90527784618,240
1157,22134.736928506936,400
1158,23764.4668800788,521
1159,24299.023229089715,641
1160,25679.019945826145,648
1161,27677.29623245506,597
1162,28832.389395058686,480
1163,28243.453993269304,320
1164,27411.557087745216,153
1165,26406.057621275544,23
1166,25072.23179840761,0
1167,24264.343757695147,0
1168,23537.921694164,0
1169,22983.665763769182,0
1170,23963.71993761799,0
1171,25109.78412542066,0
1172,26235.94352786669,0
1173,26912.295822047123,0
1174,26915.78428958385,0
1175,26070.54912583107,0
1176,25203.15193302142,0
1177,24899.244849380288,0
1178,24480.42354099976,1
1179,24150.250348846745,33
1180,24008.659607650006,129
1181,24244.02856439301,184
1182,25304.72789953213,141
1183,26714.47919231716,132
1184,27110.72806369531,102
1185,26925.01846835756,91
1186,26632.60280719036,68
1187,26521.38225396044,68
1188,26387.384059755383,50
1189,26252.35984568661,13
1190,26240.66321923992,0
1191,25958.91816465565,0
1192,25331.60961996224,0
1193,24429.53295575802,0
1194,23723.426085529016,0
1195,18766.742980360315,0
1196,32437.67834639396,198
1197,30740.37593367807,173
1198,29234.178773701053,68
1199,27975.45760485922,13
1200,26606.131494705733,0
1201,25366.08388738405,0
1202,24432.816219322,0
1203,23494.623655913976,0
1204,22486.45653779857,0
1205,21742.38693261101,0
1206,20251.990478535656,0
1207,20619.100385783466,0
1208,19248.95345973898,0
1209,18363.498317327423,0
1210,18121.768037429203,0
1211,17841.66461462694,0
1212,18352.417302798985,3
1213,21679.7997209226,59
1214,24593.080522038905,159
1215,25280.308626775004,242
1216,25641.057210867595,213
1217,25255.889354017887,208
1218,24764.631043256995,109
1219,24280.554871542303,76
1220,23598.25166215217,44
1221,23741.89444307641,57
1222,21747.311827956983,42
1223,20003.898875482224,9
1224,18715.62833456456,0
1225,17183.78067799392,0
1226,16783.017319215298,0
1227,16599.154559632272,0
1228,15958.138389559224,0
1229,14820.124353607483,0
1230,14926.372814577688,0
1231,14189.08520068948,0
1232,12294.583494565028,0
1233,11883.15685791677,0
1234,12284.248543051795,2
1235,14320.569646228349,80
1236,19227.612246573088,274
1237,24100.79619141425,460
1238,27128.58080932447,606
1239,29381.925634080275,692
1240,30318.68176967906,711
1241,30483.6657637692,663
1242,30147.95206435196,551
1243,29313.79791512764,386
1244,27794.46770089469,192
1245,26350.24214068784,29
1246,24798.07929081507,0
1247,22682.63153574653,0
1248,19475.703849626527,0
1249,16068.90749404908,0
1250,14162.070097677088,0
1251,13740.560617253544,0
1252,16132.11031765575,0
1253,16663.097071977918,0
1254,14804.440613970284,0
1255,14093.61405236805,3
1256,16058.236887466144,82
1257,21080.604120495773,271
1258,25104.0384141837,456
1259,28163.01403595173,599
1260,4524.866475897731,685
1261,308.02347533448244,698
1262,133.9817778872199,584
1263,32.32678398607286,506
1264,0.3666905773904477,0
1265,0.4780045482857017,0
1266,0.7818271361733568,0
1267,0.0990985039128894,0
1268,0.0401486033639176,0
1269,23.982188295165408,0
1270,107.9803825002052,0
1271,297.29335959944177,2
1272,563.9566782012898,61
1273,585.013953870147,197
1274,681.6260362800621,377
1275,642.2063531149962,570
1276,496.3268488877943,628
1277,357.70951325617665,688
1278,173.73183944841182,634
1279,26.34819010096037,512
1280,0.0743864401214807,0
1281,0.7243700238036613,0
1282,0.1788759158679198,0
1283,0.4719691373224986,0
1284,11.458589838299266,0
1285,55.794960190429286,0
1286,161.97570384962648,2
1287,276.8222112780104,47
1288,348.2126733973568,134
1289,590.628334564557,232
1290,635.7506361323154,255
1291,540.7883936633012,330
1292,380.15677583518016,473
1293,178.9234999589592,571
1294,24.089866379813103,545
1295,1.285089879340064,0
1296,29.7935648034146,0
1297,146.66748748255768,0
1298,388.67684478371496,2
1299,578.2360666502506,63
1300,667.302798982188,214
1301,717.6865304112284,425
1302,607.3237297874086,613
1303,557.6520561438068,701
1304,381.6999097102519,719
1305,182.76902240827383,669
1306,25.20220483776257,554
1307,0.3047278995321348,0
1308,0.3434466491271269,0
1309,0.342340286244527,0
1310,11.40318476565706,0
1311,43.13797915127635,0
1312,100.5458425675121,2
1313,573.9001067060657,68
1314,666.3999015020931,230
1315,675.7633587786261,427
1316,635.5084954444718,590
1317,530.068538126898,674
1318,359.6014938849215,690
1319,162.01879668390382,640
1320,22.87262109965876,526
1321,14.70373415581867,0
1322,68.21185258146598,0
1323,128.13962078305838,2
1324,205.9960600837231,58
1325,481.7060658294344,120
1326,664.4176311253387,169
1327,349.7537552327012,289
1328,255.3804481654764,403
1329,84.99548551259956,356
1330,47.74480833948944,328
1331,12.448671276546175,214
1332,30.62408440769785,0
1333,122.31387999671676,0
1334,314.00927521956817,1
1335,526.6108511860789,52
1336,404.1574324878929,136
1337,386.520151030124,221
1338,384.9154559632274,349
1339,251.2558483132233,423
1340,167.41976524665515,378
1341,55.20397274891243,289
1342,13.804364395351833,218
1343,0.2146749253373237,0
1344,0.1038845112041369,0
1345,0.0746196264541499,0
1346,0.4567443264411276,0
1347,23.608717064762377,0
1348,81.3941557908561,0
1349,167.92046294016254,2
1350,258.73553311992123,42
1351,423.7728802429614,110
1352,401.52466551752434,169
1353,374.1278831158171,273
1354,255.2121809078224,364
1355,176.57801855043903,385
1356,77.83797094311744,361
1357,10.750686182064973,305
1358,25.956250513009937,0
1359,97.89871131905116,0
1360,324.6306328490519,2
1361,577.963145366494,59
1362,670.3747024542394,190
1363,705.3578757284743,368
1364,660.7650004104079,595
1365,550.3324304358532,686
1366,353.855782647952,706
1367,169.06550110810147,658
1368,23.0139028464564,545
1369,0.9314475980428896,0
1370,0.9644586719198884,0
1371,0.5130099318722813,0
1372,21.225046849110388,0
1373,92.1488960026266,0
1374,299.78658786834114,2
1375,549.2551095789214,73
1376,620.7748502010998,248
1377,646.8706394155789,452
1378,634.0884839530493,604
1379,540.1604695066894,690
1380,414.48329639661824,708
1381,199.94254288763028,658
1382,24.152507592546986,540
1383,58.220471148321415,0
1384,203.5438726093737,0
1385,275.39399162767785,1
1386,387.4086842321267,67
1387,651.9473857013869,235
1388,662.1152425510954,301
1389,257.4324878929655,387
1390,279.791512763687,486
1391,119.24402856439296,581
1392,53.4925716161865,431
1393,10.428727857618128,220
1394,0.0,73
1395,150.58076202321377,47
1396,186.47295411639163,165
1397,228.008290240499,240
1398,215.08864811622752,267
1399,273.0567183780677,273
1400,203.72240006566523,286
1401,93.40679635557746,261
1402,19.36539205684735,227
1403,0.1158798904935034,0
1404,27.066056202237903,0
1405,125.80645161290322,0
1406,424.29409833374376,1
1407,563.9846507428384,64
1408,662.7205942707052,246
1409,683.5098087498973,437
1410,627.4727078716245,581
1411,527.1053927604039,666
1412,370.3459738980546,683
1413,173.89395058688325,635
1414,21.749569071657213,525
1415,0.6402363949766069,177
1416,34.79643765903309,0
1417,90.82533037839612,0
1418,112.2404169744726,1
1419,205.5220389066732,58
1420,531.3284905195763,149
1421,676.8324714766476,180
1422,628.6177460395633,261
1423,522.8002134121317,436
1424,367.7583518016908,643
1425,175.67306903061646,620
1426,22.892555199868653,528
1427,0.4029459828524097,0
1428,54.904374948699,0
1429,217.1612082409916,0
1430,404.8058770417794,1
1431,548.3583682180086,66
1432,637.5461708938686,247
1433,668.6879257982436,428
1434,626.5964869079866,569
1435,520.625051300993,655
1436,362.4825576623165,677
1437,169.7488303373553,632
1438,18.80787684776849,524
1439,9.513256176639578,0
1440,77.4706558318969,0
1441,202.9508331281293,1
1442,406.09455799064256,40
1443,430.04391365016807,144
1444,501.9658540589346,271
1445,521.1770499876878,363
1446,387.41278831158166,435
1447,186.3313633751949,411
1448,61.76229171796766,494
1449,11.674738022928125,412
1450,5.956950620681663,0
1451,0.3371208123732132,0
1452,0.2532803320786576,0
1453,0.2777411910229465,0
1454,18.82825374576175,0
1455,62.15833538537306,0
1456,215.38824591644087,1
1457,533.6801280472789,55
1458,632.0282360666502,182
1459,705.3517196092914,364
1460,639.4750882377083,585
1461,549.815316424526,684
1462,386.1979807929082,703
1463,178.76138882048755,654
1464,23.054666338340304,542
1465,2.358267194514424,0
1466,4.476011655585651,0
1467,4.794077813346466,0
1468,4.591438890256916,0
1469,6.300787983255356,0
1470,9.103813896895868,0
1471,3.5103559604913945,0
1472,31.05351719609292,0
1473,124.07247804317488,0
1474,376.783222523188,1
1475,549.0888943609947,67
1476,697.8843470409586,260
1477,677.5075925469918,449
1478,607.245752277764,592
1479,531.4023639497661,659
1480,371.6880078798326,698
1481,177.8995321349421,648
1482,0.528234742753652,0
1483,10.760896330952969,0
1484,53.92144791923172,0
1485,82.38939505868835,0
1486,137.69391775424768,28
1487,216.5579085611097,85
1488,388.8820487564638,123
1489,391.9847328244276,156
1490,228.217598292703,219
1491,109.93802840022978,338
1492,32.75671016990887,360
1493,4.364981648901868,234
1494,60.80809324468521,0
1495,218.2241648198309,0
1496,394.60929163588605,1
1497,541.9642124271525,59
1498,629.988508577526,236
1499,654.8120331609617,419
1500,609.9359763605024,561
1501,514.6843962899122,648
1502,362.67134531724525,670
1503,170.2536321103177,627
1504,23.66258310760896,521
1505,61.29616567681833,0
1506,218.962899121727,0
1507,395.1592382828532,1
1508,538.3382582286791,59
1509,619.9437741114666,236
1510,653.6054338011985,419
1511,608.0809324468522,563
1512,509.9113518837724,651
1513,358.4277271607978,675
1514,168.6284166461463,632
1515,3.207837238864079,0
1516,3.5250473753519707,0
1517,4.319761928463276,0
1518,51.51235327915949,0
1519,212.6733973569728,0
1520,400.831076089633,0
1521,543.3657555610276,58
1522,626.8960847081999,236
1523,659.3142083230729,416
1524,612.3471230403019,558
1525,501.33792990232286,645
1526,218.3637035213001,667
1527,63.6316999097102,623
1528,13.263016772004702,505
1529,5.496818676474093,0
1530,6.546354534033946,0
1531,5.505946595126082,0
1532,7.314788757167479,0
1533,16.54354428301732,0
1534,126.6211113847164,26
1535,299.8214725437083,95
1536,315.92177624558815,147
1537,227.8605433801198,175
1538,191.78568497086096,246
1539,130.22654518591483,367
1540,63.02224411064597,308
1541,11.891820469546726,217
1542,2.7002012414132754,0
1543,58.12812936058443,0
1544,125.57457112369693,0
1545,146.74546499220216,28
1546,148.18189280144455,92
1547,111.53861938767136,152
1548,67.52236723302963,173
1549,61.66379381104821,144
1550,52.34342936879255,121
1551,27.87285561848477,93
1552,5.844893157131522,89
1553,2.617581876385126,0
1554,8.265616022326192,0
